GEOID,Scenario,MinP,MaxP,AvgP,Ag50,Ag95,AgChn50,AgChn95,ChgAg50,ChgAg95,PercVacant,Distress,PrcNW
26004900135003,1,66.31430108,78.00043011,73.2472043,73.5455914,94.78,-29.63076087,-42.45311828,0.712814417,0.690649613, ,-1.728206419,30.22813688
26004900003001,1,61.58938776,72.41571429,68.97387755,51.07938776,60.79734694,-2.030612245,-6.43122449,0.961765915,0.903493934,0.166226913,4.249685759,96.18805591
26004900019001,6,81.2,86.5315,84.711,67.735,70.5925,1.641,1.536,0.994755556,1.022242656,0.380208333,9.557031588,59.08028059
26004900005002,5,36.13333333,69.18375,53.60458333,30.61458333,39.20583333,-14.33083333,-17.16,0.681150284,0.695560254,0.094801223,4.721195507,100
26004900006002,5,35.11857143,59.14380952,47.90952381,32.47952381,38.88904762,5.794090909,5.26,1.2884052,1.235432046,0.392523364,9.440541505,100
26004900030002,0,75.76583333,80.64125,78.57902778,26.76388889,31.70291667, , , , ,0.050251256,0.186652116,35.75129534
26004900016005,1,63.28909091,78.97704545,73.73022727,138.9740909,208.6243182,13.31704545,20.52568182,1.105979298,1.109121907,0.022556391,3.239073523,69.91404011
26004900026003,2,24.78607143,74.08357143,49.29571429,27.53571429,33.91214286,5.315357143,7.734642857,1.239211148,1.295469119,0.191780822,5.598936456,35.83138173
26004900030002,5,16.64180556,72.15680556,44.28611111,32.64166667,43.68958333,5.877777778,11.98666667,1.219615983,1.378093498,0.050251256,0.186652116,35.75129534
26004900016005,3,58.51818182,79.76704545,75.76681818,163.2927273,236.9090909,37.63568182,48.81045455,1.299511115,1.259493931,0.022556391,3.239073523,69.91404011
26004900109113,6,43.41666667,66.10083333,61.39833333,184.5183333,244.7291667,25.96416667,31.40083333,1.170662613,1.147194856, ,1.491756339,37.6984127
26004900007004,6,47.55319149,70.3206383,65.90234043,55.85595745,80.52638298,11.58893617,23.45957447,1.26179616,1.411089652,0.331858407,3.641316809,98.51239669
26004900109112,1,55.71777778,71.10333333,65.78333333,156.5522222,232.1155556,-6.922222222,10.51888889,0.957655631,1.047468624,0.25,0.501698804,63.62476069
26004900005003,2,46.85466667,69.96633333,59.4075,45.05,52.88333333,12.945,11.99833333,1.403208223,1.285330263,0.620155039,4.377963906,94.7826087
26004900113012,1,60.25,71.76,67,149.72,283.74,40.19,143.54,1.366931434,2.02382311, ,0.371870943,2.435192459
26004900023001,3,78.81728814,83.07830508,81.83610169,29.97254237,36.74305085,9.08220339,11.63389831,1.434756152,1.463332973,0.356948229,7.13888717,59.21052632
26004900027001,6,72.91071429,79.48017857,77.39857143,29.97839286,33.87392857,5.391607143,5.577678571,1.219288817,1.197117235,0.141078838,5.699337199,41.8404908
26004900030001,1,70.17288136,79.93423729,75.78847458,18.84186441,22.08559322,-0.100338983,-1.358474576,0.994702887,0.942054656,0.042154567,1.036544498,51.50501672
26004900004001,0,66.40894737,71.85842105,70.16,38.92526316,48.95526316, , , , ,0.296758105,7.239114451,100
26004900009002,0,64.28152174,71.41804348,69.34108696,41.41173913,55.13543478, , , , ,0.165876777,10.79431983,94.3620178
26004900007004,0,63.6593617,70.67489362,68.61510638,44.26702128,57.06680851, , , , ,0.331858407,3.641316809,98.51239669
26004900008001,2,40.15886792,60.63207547,51.24377358,32.71698113,41.51867925,2.106792453,2.730377358,1.06882651,1.070391773,0.362292052,4.431780655,100
26004900034001,6,65.36363636,75.2,72.32727273,48.16,53.18545455,10.35,9.230909091,1.273737107,1.210010341,0.75,18.66349133,97.53424658
26004900015001,3,45.35228571,71.58885714,67.26228571,141.2188571,240.6977143,46.332,69.12142857,1.501349483,1.402861201,0.5,5.925082564,58.76494024
26004900032002,2,19.22830189,70.02396226,44.45264151,48.30188679,66.68113208,12.56433962,24.82509434,1.357848674,1.600749977,0.251908397,3.410314252,98.02431611
26004909800001,0,67.6725,73.94,71.38,186.875,231.0575, , , , , ,-4.499793748,38.0952381
26004900008002,6,42.25,59.266,55.8045,55.0905,63.27175,30.7335,32.7975,2.261793324,2.076236495,0.438938053,1.642302455,97.27463312
26004900007003,1,55.04609756,66.52756098,63.03414634,35.59365854,43.61390244,-1.610731707,-3.450243902,0.95670587,0.926690609,0.209677419,3.05822307,100
26004900026001,6,81.37313433,88.09731343,86.28432836,41.67791045,47.91492537,4.124925373,3.442089552,1.109842809,1.077397573,0.361111111,2.494503169,20.53872054
26004900030001,5,16.49644068,72.17067797,44.21762712,40.68169492,57.85915254,21.73949153,34.41508475,2.147674908,2.467965587,0.042154567,1.036544498,51.50501672
26004900018001,4,81.43340909,81.74068182,81.60659091,68.25318182,72.26840909,43.80840909,39.87204545,2.792138122,2.230756819,0.33988764,4.48425919,65.61514196
26004900035001,2,14.84736842,65.93723684,40.20171053,124.4868421,167.2378947,55.8875,76.11684211,1.814694402,1.835337608,0.201550388,1.900513368,26.67617689
26004900022003,1,79.16678571,85.38285714,82.72464286,20.96464286,25.49035714,5.143214286,6.201428571,1.325079007,1.321501972,0.383098592,8.523355728,31.21019108
26004900108122,6,47.5,76.85,71.645,203.12,273.225,60.155,78.095,1.420767321,1.400220366,0,3.997213128,64.64699684
26004900037002,4,38.12027397,70.29821918,58.08410959,106.1652055,175.5782192,1.245753425,-0.108219178,1.011873427,0.999432178,0.350574713,2.531895654,25.68421053
26004900019003,0,79.03439024,82.43853659,80.83463415,21.4795122,24.82634146, , , , ,0.18251928,2.050093952,22.86198137
26004900005001,5,35.89692308,69.25923077,53.51269231,32.26384615,41.30269231,-15.81115385,-19.15923077,0.671114845,0.683119064,0.051948052,3.929492975,97.45417515
26004900028002,3,72.42833333,83.763,81.003,63.48288889,94.72144444,2.549222222,-0.369444444,1.043660264,0.996114828,0.770833333,3.273678717,38.42182891
26004900013001,0,65.9215625,74.83875,72.391875,78.8915625,113.4042188, , , , ,0.138947368,-1.246871104,91.32321041
26004900109113,1,50.57583333,65.515,60.23583333,168.8441667,246.4025,11.22545455,33.07416667,1.071219048,1.15503879, ,1.491756339,37.6984127
26004900026004,6,71.22535211,78.78014085,76.5556338,25.51253521,30.65901408,-2.983239437,-2.23,0.895309411,0.932196204,0.236111111,6.065418065,45.06437768
26004900004002,6,45.625,62.82666667,59.25583333,45.56125,52.13208333,19.37208333,19.96125,1.437521064,1.620476622,0.540816327,5.325055261,100
26004900022003,2,38.73357143,79.55857143,59.03642857,27.39285714,32.80857143,11.57142857,13.51964286,1.731376975,1.700901702,0.383098592,8.523355728,31.21019108
26004900108123,2,41.38833333,83.36666667,64.31,85,98.75,-36.055,-44.375,0.702160175,0.689956332, ,1.102924446,39.39393939
26004900002003,0,67.42880952,72.74642857,71.06452381,41.23261905,51.31738095, , , , ,0.383333333,6.435448771,97.31343284
26004900006001,0,62.25021277,67.77212766,66.07234043,26.81297872,33.9312766, , , , ,0.401685393,2.098863975,88.2231405
26004900009002,1,58.44934783,70.80565217,67.09804348,37.73217391,49.10369565,-3.679565217,-6.03173913,0.911146808,0.894488889,0.165876777,10.79431983,94.3620178
26004900010001,5,31.56636364,63.35772727,48.3330303,34.91318182,44.25651515,-5.718507463,-11.59268657,0.870422891,0.810916683,0.105932203,5.310541902,99.16897507
26004900026004,1,68.42732394,78.00239437,73.85647887,22.53140845,27.39352113,-5.964366197,-5.495492958,0.790692962,0.832907945,0.236111111,6.065418065,45.06437768
26004900022005,4,63.09857143,89.35952381,79.00309524,48.03738095,58.41047619,9.952619048,13.71952381,1.270919999,1.263116488,0.590062112,5.079770241,10.82621083
26004900027001,2,32.73785714,73.39517857,52.95607143,27.03571429,32.31696429,2.448928571,4.020714286,1.099603446,1.142093538,0.141078838,5.699337199,41.8404908
26004900028002,0,79.04183673,85.09163265,82.74765306,64.44867347,100.765102, , , , ,0.770833333,3.273678717,38.42182891
26004900120072,4,82.44,82.52,82.49,7.22,9.32,0.73,0.53,1.11248074,1.060295791, ,-0.405253472,4.545454545
26004900011001,4,48.6647619,65.36285714,59.73285714,54.85047619,68.16619048,0.721190476,0.435238095,1.016004795,1.150520964,0.545905707,7.454792631,100
26004900005002,3,54.98666667,72.93208333,69.53375,54.01666667,69.64333333,9.07125,13.2775,1.201828143,1.235559367,0.094801223,4.721195507,100
26004900034002,6,63.04761905,73.91309524,70.79285714,64.51,75.73547619,8.891666667,6.794285714,1.159869348,1.098551906,0.394957983,7.740686065,50.35046729
26004900006001,5,35.64954545,64.06568182,50.73613636,21.99136364,28.30113636,-4.858,-5.838444444,0.834249145,0.834072254,0.401685393,2.098863975,88.2231405
26004900136001,4,58.65619048,85.55095238,76.70214286,39.66190476,56.14880952,8.127142857,14.3902381,1.257720127,1.344605613, ,7.23616929,82.86978508
26004900029001,5,17.07092593,72.78277778,44.81388889,50.85462963,78.03,9.536111111,29.36888889,1.230795088,1.603539217,0.257042254,0.637531556,51.82849937
26004900004001,6,51.39393939,71.2569697,67.21363636,34.98030303,46.50484848,-4.457575758,-3.227878788,0.898652962,0.93509548,0.296758105,7.239114451,100
26004900028002,6,70.24444444,83.605,80.27466667,49.132,71.21511111,-11.80166667,-23.87577778,0.807731295,0.748916242,0.770833333,3.273678717,38.42182891
26004900019002,4,68.43588235,87.42647059,79.36470588,28.09529412,32.32176471,5.868823529,6.879411765,1.264046579,1.270392121,0.062015504,14.05063566,56.63716814
26004900036001,4,33.60641509,66.00471698,53.78339623,116.2388679,182.2724528,-16.22377358,-12.87,0.877521893,0.93404818,0.132492114,5.789496494,54.84444444
26004900009001,1,58.52377778,71.22155556,67.43422222,44.71622222,54.85844444,-0.957111111,-2.054888889,0.979044422,0.96389442,0.268096515,0.229742567,90.69264069
26004900004002,0,58.52622222,63.44622222,61.89311111,31.538,37.85311111, , , , ,0.540816327,5.325055261,100
26004900037002,2,16.4739726,66.70958904,41.84780822,98.2739726,170.5279452,-6.645479452,-5.158493151,0.936661131,0.970684841,0.350574713,2.531895654,25.68421053
26004900016001,4,48.98434783,81.67536232,71.44347826,71.76985507,133.0711594,-45.41652174,-42.8173913,0.612441967,0.756565216,0.046641791,2.099911383,38.359375
26004900013003,0,63.48172414,72.46793103,70.02827586,98.56206897,167.207931, , , , ,0.100775194,4.142333488,68.32061069
26004900014002,0,69.72428571,76.41857143,74.35380952,42.78428571,63.43936508, , , , ,0.592896175,5.44191858,70.88122605
26004900005002,4,50.39875,71.01041667,63.99958333,34.6675,42.34166667,-10.27791667,-14.02416667,0.771324477,0.751193838,0.094801223,4.721195507,100
26004900002002,0,60.74642857,65.67357143,64.11142857,38.645,51.77785714, , , , ,0.449561404,6.574085071,100
26004900004001,2,46.26736842,68.79894737,58.56631579,53.65789474,64.55026316,14.73263158,15.595,1.378485086,1.29794336,0.296758105,7.239114451,100
26004900006001,4,48.43755556,65.79977778,59.848,23.41333333,28.85511111,-2.947333333,-4.655555556,0.888192003,0.850398629,0.401685393,2.098863975,88.2231405
26004900007001,2,43.94714286,69.33714286,57.61571429,30.47619048,38.57238095,-14.2647619,-18.22809524,0.681169909,0.679085521,0.244274809,0.032298384,100
26004900020001,4,61.55109375,69.78671875,66.96328125,19.14203125,23.6709375,1.3375,1.74828125,1.075121326,1.079558411,0.640316206,3.527539727,100
26004900040001,3,68.59913793,79.93275862,77.13310345,76.00206897,98.36137931,24.46,27.58568966,1.474563798,1.389762216,0.141732283,4.000427767,18.49173554
26004900034001,0,69.97454545,75.30090909,73.06,37.81,43.95454545, , , , ,0.75,18.66349133,97.53424658
26004900004002,4,45.36181818,61.64431818,56.0175,33.115,39.26113636,1.420681818,1.243181818,1.044824495,1.22039538,0.540816327,5.325055261,100
26004900013001,2,29.354375,71.5034375,52.39296875,56.40625,80.34734375,-22.4853125,-33.056875,0.714984571,0.70850401,0.138947368,-1.246871104,91.32321041
26004900135003,6,64.02150538,78.58849462,74.85623656,105.5974194,117.7223656,2.739677419,-19.51075269,1.023465329,0.857827666, ,-1.728206419,30.22813688
26004900032002,1,66.16581818,76.90890909,72.32109091,42.08309091,50.78763636,6.510727273,9.131454545,1.183027682,1.21921007,0.251908397,3.410314252,98.02431611
26004900015002,2,28.61227273,76.40136364,54.44318182,108.9545455,187.5777273,41.63909091,75.55,1.558553023,1.658591142,0.737804878,1.937386412,60.49382716
26004900005003,4,51.6345,70.94783333,64.355,27.53516667,34.946,-4.569833333,-5.939,0.857659762,0.849363089,0.620155039,4.377963906,94.7826087
26004900037004,3,51.21037736,68.56660377,64.99490566,97.87622642,138.9209434,21.85132075,15.15924528,1.287423188,1.122487373,0.038338658,5.466055039,36.11738149
26004900036005,6,47.56097561,69.38634146,64.7895122,106.1431707,150.755122,22.38146341,23.87609756,1.267204002,1.188180022,0.062330623,2.292891481,37.5862069
26004900027002,1,67.30821429,76.765,72.57892857,27.625,32.42892857,-0.502857143,-0.361428571,0.982122451,0.988977596,0.033240997,0.071361799,25.0499002
26004900003002,4,52.0865625,71.2675,64.679375,31.9746875,39.6153125,-10.768125,-14.0678125,0.748071679,0.737947213,0.109660574,7.039823584,100
26004900135002,2,20.48861111,71.61916667,45.85555556,115.3333333,185.8647222,45.79,89.12166667,1.658438384,1.9212203, ,4.497015797,50.55002619
26004900016001,0,75.5384058,84.50927536,81.98826087,117.1863768,175.8885507, , , , ,0.046641791,2.099911383,38.359375
26004900018002,6,86.6875,87.014375,86.855625,65.195625,67.656875,29.024375,25.745625,1.802415592,1.614289123,0.623655914,13.08541275,93.64049319
26004900003002,6,52.1875,72.9534375,68.78,37.1015625,46.141875,-5.64125,-7.54125,0.868018746,0.859522895,0.109660574,7.039823584,100
26004900022002,4,74.34458333,91.58,84.51083333,19.06625,23.06041667,-4.892916667,-4.731666667,0.795781016,0.836826094,0.536423841,5.625701493,35.98233996
26004900108123,6,57.16666667,86.43833333,81.2,181.835,245.915,60.78,102.79,1.502085829,1.718183406, ,1.102924446,39.39393939
26004900007003,6,44.82926829,66.74439024,62.46926829,43.17512195,55.52341463,5.970731707,8.459268293,1.160484601,1.179739121,0.209677419,3.05822307,100
26004900005003,6,52.01639344,72.57,68.44131148,35.05770492,43.64147541,2.737213115,2.497704918,1.091970251,1.060706758,0.620155039,4.377963906,94.7826087
26004900036004,4,27.1051087,59.40728261,47.09076087,108.0751087,172.3318478,31.365,51.12152174,1.408877012,1.421758801,0.045302013,6.746640632,23.27302632
26004909801001,6,83.92307692,86.96615385,86.29384615,36.06307692,40.47153846,3.682307692,4.301538462,1.420738421,1.118925586, ,-4.499793748, 
26004900012003,6,41.06451613,69.59741935,64.50677419,123.3803226,203.4470968,48.13548387,81.08193548,1.639718082,1.662622716,0.087671233,6.559600218,93.34500876
26004900005003,1,61.80133333,72.39016667,69.07666667,30.33533333,38.27516667,-1.769666667,-2.609833333,0.944878783,0.930278538,0.620155039,4.377963906,94.7826087
26004900038001,6,66.47457627,79.35372881,75.96949153,65.60398305,75.46923729,9.635423729,8.221016949,1.28404689,1.12224884,0.538028169,6.949432311,37.28489484
26004900035001,6,60.55263158,73.38842105,69.92171053,62.49144737,75.89960526,-6.107894737,-15.22144737,0.91096278,0.832953561,0.201550388,1.900513368,26.67617689
26004900038001,2,20.97142857,71.86032967,46.24208791,135.6813187,200.7001099,80.66021978,134.9201099,2.655649355,2.98446723,0.538028169,6.949432311,37.28489484
26004900032002,5,13.40226415,69.19811321,41.1590566,43.71962264,58.59622642,6.557454545,14.80927273,1.229033389,1.406663402,0.251908397,3.410314252,98.02431611
26004900008002,5,34.61290323,57.26870968,46.65096774,50.61709677,57.23193548,14.87125,13.8805,2.078133464,1.878042462,0.438938053,1.642302455,97.27463312
26004900004001,3,55.39909091,71.47818182,68.32363636,40.57363636,52.49787879,1.135757576,2.765151515,1.042347131,1.055600239,0.296758105,7.239114451,100
26004900016004,0,66.81426829,75.29743902,72.46731707,138.1530488,197.6086585, , , , ,0.077647059,7.137711873,52.70880361
26004900012002,6,41.64634146,69.6495122,64.60756098,112.0721951,196.3529268,50.35426829,112.8023171,1.815877507,2.350107646,0.028571429,5.01722939,95.49428379
26004900030002,2,22.38194444,72.97166667,47.52583333,35.56944444,48.38375,8.805555556,16.68083333,1.329008822,1.526160842,0.050251256,0.186652116,35.75129534
26004900003001,2,46.05836735,69.90714286,59.03244898,44.26530612,55.92265306,-8.844693878,-11.30591837,0.833464623,0.831052347,0.166226913,4.249685759,96.18805591
26004900018001,6,81.31818182,81.75772727,81.63159091,72.42681818,75.10818182,47.98204545,42.71181818,2.962875499,2.318413963,0.33988764,4.48425919,65.61514196
26004900022002,6,86.55,93.9375,91.8785,44.522,51.8975,20.7785,24.3405,1.858244931,1.883278296,0.536423841,5.625701493,35.98233996
26004900034001,5,11.09,66.84,38.83545455,48.15545455,55.97363636,10.34545455,12.01909091,1.273616888,1.27344364,0.75,18.66349133,97.53424658
26004900113012,2,13.81,64.94,39.18,112,165.42,2.47,25.22,1.022550899,1.179885877, ,0.371870943,2.435192459
26004900037004,1,53.56867925,67.75641509,62.62396226,90.79679245,184.9950943,14.77188679,61.23339623,1.194303257,1.494768552,0.038338658,5.466055039,36.11738149
26004900022004,4,53.03826087,78.95217391,68.41652174,21.30304348,26.04956522,6.316956522,7.525652174,1.421521411,1.40626687,0.738562092,5.807208456,44.94949495
26004900016005,5,16.89727273,71.61477273,44.76295455,80.845,152.9568182,-44.81204545,-35.14181818,0.64337817,0.813173456,0.022556391,3.239073523,69.91404011
26004900010002,3,48.77901639,69.30885246,65.66163934,100.0947541,146.5752459,41.50098361,32.38868852,1.730269405,1.283647123,0.255144033,4.094846618,95.94594595
26004909801001,2,84.9475,87.23,86.18666667,98.5,104.2491667,73.11666667,74.99166667,3.880499015,2.882199797, ,-4.499793748, 
26004900036002,0,58.97178082,67.22205479,64.42219178,114.74,186.0961644, , , , ,0.118764846,8.733640963,24.9452954
26004900003001,0,66.74156863,72.97,71.04470588,53.16588235,67.29137255, , , , ,0.166226913,4.249685759,96.18805591
26004900028001,1,74.10663934,87.0547541,82.53196721,63.26754098,103.2044262,12.98229508,32.25016393,1.258173046,1.453005831,0.297709924,-1.382213589,59.49367089
26004900022002,2,47.80727273,87.94,67.765,37.90909091,43.60681818,14.19772727,16.09090909,1.582237456,1.582422549,0.536423841,5.625701493,35.98233996
26004900013001,5,23.80625,70.813125,47.816875,57.70703125,85.36671875,-21.18453125,-28.0375,0.731472789,0.75276493,0.138947368,-1.246871104,91.32321041
26004900013002,5,18.63702703,68.62432432,44.19297297,55.40405405,137.4454054,-36.24594595,-14.62027027,0.604517775,0.903855553,0.045454545,-0.83739636,74.7706422
26004909800001,1,61.64,73.51,68.57333333,121.7966667,132.1966667,-30.81333333,-61.02666667,0.798090994,0.572137527, ,-4.499793748,38.0952381
26004900022005,0,88.14791667,92.36270833,90.71854167,48.02625,55.92541667, , , , ,0.590062112,5.079770241,10.82621083
26004900120072,6,82,82.52,82.49,6.95,9.47,0.46,0.68,1.070878274,1.077360637, ,-0.405253472,4.545454545
26004900001002,1,64.23621622,74.81378378,71.42297297,51.89297297,69.20648649,4.938648649,11.49378378,1.105179847,1.199155182,0.053291536,5.484486321,98.33659491
26004900002002,6,49.4,69.01,64.974,46.102,64.582,7.66,15.84,1.192961573,1.324976406,0.449561404,6.574085071,100
26004900011001,0,61.36142857,66.90785714,65.18880952,54.12928571,67.73095238, , , , ,0.545905707,7.454792631,100
26004900031002,2,19.57072,70.10952,44.68328,52.696,60.7552,9.6384,11.06672,1.223848984,1.222722047,0.149321267,2.676730101,88.46863469
26004900135004,6,65.19298246,79.86324561,76.15736842,68.97631579,85.07307018,5.748157895,-7.37877193,1.090911361,0.92018794, ,2.214434786,25.48476454
26004900016001,1,66.87362319,83.71463768,78.9257971,104.9031884,174.2876812,-12.28318841,-1.600869565,0.895182454,0.990898387,0.046641791,2.099911383,38.359375
26004900006003,0,56.925,61.67681818,60.18954545,20.955,25.89863636, , , , ,0.259825328,8.535156437,97.34042553
26004900037004,5,4.520188679,60.23396226,32.47943396,104.1484906,166.5622642,28.12358491,42.80056604,1.369925943,1.345830468,0.038338658,5.466055039,36.11738149
26004900035002,5,4.850588235,60.92176471,32.73808824,57.56367647,74.295,4.485294118,4.964705882,1.084503218,1.071609474,0.070032573,1.377479215,17.77944486
26004900033001,4,38.9086087,69.236,56.98313043,46.58686957,63.39191304,2.210695652,5.984086957,1.049817176,1.098935642,0.084782609,2.231256301,67.54563895
26004900016003,6,59.65957447,89.18765957,83.93914894,124.1648936,207.6959574,9.599574468,26.67531915,1.083791278,1.147360651,0.041262136,1.759018678,33.36956522
26004900002003,3,56.42682927,72.55512195,69.37,64.31682927,77.41292683,23.17365854,26.1697561,1.559853115,1.51069744,0.383333333,6.435448771,97.31343284
26004900005001,6,50.84615385,72.78769231,68.45961538,56.40807692,84.36576923,8.333076923,23.90384615,1.173334933,1.395353719,0.051948052,3.929492975,97.45417515
26004900009003,4,43.72193182,65.65079545,58.28829545,34.29715909,43.08886364,-8.078636364,-13.12977273,0.809357293,0.772150876,0.30781759,3.061975894,97.57975798
26004900036003,6,40.875,63.7615,59.03675,121.1225,187.4435,27.1485,34.80975,1.288893737,1.228060635,0.053864169,1.749622149,44.24686192
26004900005002,1,61.05166667,72.48416667,68.93583333,41.145,51.27083333,-3.800416667,-5.095,0.915443733,0.909608362,0.094801223,4.721195507,100
26004900023002,2,30.92777778,74.96698413,52.82650794,27.03174603,32.75365079,3.342857143,5.038888889,1.140580001,1.181609115,0.211538462,3.873437405,19.44091487
26004900006002,1,53.07590909,61.72545455,58.99681818,25.78,32.46727273,0.570909091,0.605909091,1.022646953,1.031424312,0.392523364,9.440541505,100
26004900031002,6,68.88,77.67704,75.0584,44.706,50.71632,1.6484,1.02784,1.038283602,1.02068568,0.149321267,2.676730101,88.46863469
26004900017002,1,65.96655738,74.00344262,71.36229508,69.2257377,74.92278689,33.6247541,31.62245902,1.944489469,1.794110853,0.625272331,8.428278504,99.21671018
26004900015001,2,18.65894737,69.27894737,46.85947368,107.5,198.6123684,13.11657895,27.20026316,1.142871941,1.157574706,0.5,5.925082564,58.76494024
26004900006002,3,47.74904762,62.01714286,59.2352381,30.31809524,38.13952381,5.461428571,6.661428571,1.202665155,1.211621082,0.392523364,9.440541505,100
26004900015001,0,62.809,71.73275,69.3595,93.7765,170.85225, , , , ,0.5,5.925082564,58.76494024
26004900035001,4,38.77210526,69.67894737,57.31644737,95.97118421,133.3307895,27.37184211,42.20973684,1.399010271,1.463227055,0.201550388,1.900513368,26.67617689
26004900040004,1,62.77041667,74.409375,69.6275,101.710625,206.4885417,16.82770833,102.026875,1.198246114,1.976692008,0.078431373,1.947641699,8.194905869
26004900014001,0,59.14016667,66.68233333,64.52283333,62.3955,120.199, , , , ,0.480916031,5.702063812,61.19402985
26004900016002,6,46.44897959,76.96469388,71.65265306,124.915102,209.7989796,11.74510204,29.58081633,1.103782823,1.164138929,0.169491525,8.670600336,88.48
26004900135004,3,68.74798246,80.10122807,77.28105263,77.16368421,105.6809649,13.93552632,13.22912281,1.220400638,1.143092041, ,2.214434786,25.48476454
26004900036001,0,61.38792453,69.83,66.97207547,132.4626415,195.1424528, , , , ,0.132492114,5.789496494,54.84444444
26004900011001,5,37.79,63.30702703,51.34621622,48.89540541,60.59189189,-11.0547619,-14.35238095,0.905697996,1.022680619,0.545905707,7.454792631,100
26004900011002,5,26.98384615,56.36846154,42.52384615,28.00153846,35.79153846,-8.563333333,-12.04866667,0.852890688,0.823361823,0.25297619,7.627036675,100
26004900007002,4,47.99454545,68.73954545,61.72659091,34.45454545,40.87636364,4.653636364,2.432727273,1.15615753,1.063280363,0.297229219,9.946497756,100
26004900002003,4,52.68428571,70.66190476,64.45190476,39.46309524,48.3697619,-1.76952381,-2.947619048,0.95708437,0.943926014,0.383333333,6.435448771,97.31343284
26004900113021,0,62.56090909,68.42363636,66.04454545,70.01181818,89.70909091, , , , , ,3.918760809,9.669211196
26004900011002,3,43.82,59.85846154,56.79923077,40.83692308,50.28692308,7.84,6.816923077,1.243839922,1.156819026,0.25297619,7.627036675,100
26004900024003,2,33.79851064,72.00382979,52.79829787,27.5106383,33.10191489,-5.85893617,-4.813829787,0.824422808,0.875576914,0.087628866,1.520638208,39.27007299
26004900018001,5,81.4297619,81.77642857,81.60595238,70.12928571,74.4047619,42.49681818,38.62636364,2.868886796,2.296701035,0.33988764,4.48425919,65.61514196
26004900014002,1,59.77048387,75.56290323,71.05016129,94.26564516,173.3872581,51.48290323,109.8629032,2.203356795,2.902850461,0.592896175,5.44191858,70.88122605
26004900013002,6,42.83783784,72.36675676,67.15675676,133.8108108,216.3221622,42.16081081,64.25648649,1.460019758,1.422557465,0.045454545,-0.83739636,74.7706422
26004900135003,5,13.80612903,70.29494624,41.79956989,152.2050538,214.4966667,49.34731183,77.26354839,1.475193205,1.563009493, ,-1.728206419,30.22813688
26004900013004,1,57.06555556,74.28166667,69.58777778,112.6416667,204.9094444,-1.862222222,18.60055556,0.983736603,1.099837188,0.195804196,4.341842958,58.25892857
26004900024002,6,72.14285714,78.34809524,76.34,25.61142857,33.44809524,4.074285714,6.117619048,1.189174847,1.223838729,0.042440318,6.506151873,35.13931889
26004900032003,6,66.3375,78.63,75.342625,64.70175,78.25075,4.444875,-3.764,1.05650235,0.954105816,0.093457944,-0.083982986,98.83495146
26004900036002,1,51.22295775,66.33323944,61.08985915,122.3032394,204.1128169,7.762676056,18.10676056,1.067772288,1.096813669,0.118764846,8.733640963,24.9452954
26004900035002,2,10.72279412,61.75397059,36.05720588,60.98529412,76.88441176,7.906911765,7.554117647,1.148966706,1.108958396,0.070032573,1.377479215,17.77944486
26004900016004,2,17.8256962,68.08278481,43.82455696,90.37974684,166.9427848,-47.37708861,-30.33620253,0.654200162,0.844815131,0.077647059,7.137711873,52.70880361
26004900028002,2,25.52931034,76.18471264,50.71390805,116.9195402,187.6618391,55.94172414,92.25712644,1.922160133,1.973499683,0.770833333,3.273678717,38.42182891
26004900003003,5,38.68344828,69.43758621,55.06034483,23.27172414,30.4962069,-15.84448276,-19.18068966,0.59493816,0.613891145,0.101265823,9.057412232,97.05882353
26004900013003,4,38.56862069,70.22931034,60.19655172,70.08448276,150.0124138,-28.47758621,-17.19551724,0.711069517,0.897160875,0.100775194,4.142333488,68.32061069
26004900013003,2,21.50724138,68.99862069,47.82827586,64.4137931,150.4031034,-34.14827586,-16.80482759,0.653535318,0.899497425,0.100775194,4.142333488,68.32061069
26004900009003,6,44.55263158,66.89855263,62.56171053,60.94657895,95.98263158,18.41381579,40.17894737,1.438240351,1.720005282,0.30781759,3.061975894,97.57975798
26004900040003,1,61.99214286,73.63404762,68.86261905,76.725,159.3535714,21.43666667,85.38833333,1.387724957,2.1544387,0.080691643,5.711843703,9.589041096
26004900017002,5,47.45981132,70.95207547,60.05226415,73.31150943,79.80169811,28.09590164,26.03557377,2.059255167,1.9109419,0.625272331,8.428278504,99.21671018
26004900002001,3,48.46896552,64.10206897,60.99689655,45.00034483,54.68103448,13.23724138,15.2862069,1.416748993,1.388025734,0.289473684,4.327671861,100
26004900009002,2,42.32093023,68.47232558,56.34651163,39.6744186,48.59255814,-1.773953488,-6.584186047,0.958047632,0.885177842,0.165876777,10.79431983,94.3620178
26004900109112,3,51.55222222,71.90666667,67.96555556,196.5988889,279.59,33.12444444,57.99333333,1.202627662,1.261706704,0.25,0.501698804,63.62476069
26004900020002,3,66.62676471,77.74441176,75.54117647,60.23176471,67.99735294,38.05676471,40.43794118,2.720893822,2.467300591,0.596306069,7.573804404,98.7804878
26004900031001,5,12.13472727,67.80018182,39.84163636,51.63018182,62.76181818,-13.21563636,-10.83836364,0.796199096,0.852739988,0.07027027,2.108352238,96.65970772
26004900019001,3,81.8815,86.6045,85.0235,73.3855,76.2305,7.2915,7.174,1.077738744,1.103885948,0.380208333,9.557031588,59.08028059
